contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,contract_type,exp_date,current_price,mid_price,bid_ask_diff,moneyness,days_to_exp,T
AMZN261120P00225000,2026-01-28 16:03:29+00:00,225.0,19.15,20.55,21.0,0.0,0.0,1.0,13,0.33090879058837885,False,REGULAR,USD,Puts,2026-11-20,239.07000732421875,20.775,0.4499999999999993,1.0625333658854166,294,0.8054794520547945
AMZN261120P00230000,2026-01-29 15:45:15+00:00,230.0,23.1,22.9,23.2,2.1200008,10.104866,2.0,97,0.32770447692871096,False,REGULAR,USD,Puts,2026-11-20,239.07000732421875,23.049999999999997,0.3000000000000007,1.039434814453125,294,0.8054794520547945
AMZN261120P00235000,2026-01-28 17:54:13+00:00,235.0,23.25,25.1,25.5,0.0,0.0,7.0,21,0.3240729214477538,False,REGULAR,USD,Puts,2026-11-20,239.07000732421875,25.3,0.3999999999999986,1.0173191801030586,294,0.8054794520547945
AMZN261120P00240000,2026-01-28 18:38:37+00:00,240.0,27.06,27.55,28.0,1.3099995,5.087376,2.0,1151,0.3212042977905273,True,REGULAR,USD,Puts,2026-11-20,239.07000732421875,27.775,0.4499999999999993,0.9961250305175782,294,0.8054794520547945
AMZN261120P00245000,2026-01-28 15:51:27+00:00,245.0,27.85,30.2,30.65,0.0,0.0,70.0,334,0.3184882604980468,True,REGULAR,USD,Puts,2026-11-20,239.07000732421875,30.424999999999997,0.4499999999999993,0.9757959482621174,294,0.8054794520547945
AMZN261120P00250000,2026-01-27 14:30:00+00:00,250.0,31.87,32.95,33.35,0.0,0.0,1.0,33,0.31476515319824216,True,REGULAR,USD,Puts,2026-11-20,239.07000732421875,33.150000000000006,0.3999999999999986,0.956280029296875,294,0.8054794520547945
AMZN261120P00265000,2026-01-26 17:36:38+00:00,265.0,40.95,42.0,42.45,0.0,0.0,92.0,94,0.3058846267700196,True,REGULAR,USD,Puts,2026-11-20,239.07000732421875,42.225,0.45000000000000284,0.9021509710347877,294,0.8054794520547945
AMZN261120P00275000,2026-01-26 17:37:36+00:00,275.0,47.59,48.5,48.95,0.0,0.0,23.0,23,0.2973397903442382,True,REGULAR,USD,Puts,2026-11-20,239.07000732421875,48.725,0.45000000000000284,0.8693454811789773,294,0.8054794520547945
AMZN261120P00300000,2026-01-20 16:15:14+00:00,300.0,70.12,66.05,68.95,0.0,0.0,20.0,28,0.29990324127197265,True,REGULAR,USD,Puts,2026-11-20,239.07000732421875,67.5,2.9000000000000057,0.7969000244140625,294,0.8054794520547945
AMZN261218C00085000,2026-01-14 14:30:03+00:00,85.0,159.18,155.0,158.65,0.0,0.0,1.0,1354,0.7298610998535155,True,REGULAR,USD,Calls,2026-12-18,239.07000732421875,156.825,3.6500000000000057,2.812588321461397,322,0.8821917808219178
AMZN261218C00090000,2026-01-28 20:33:55+00:00,90.0,157.1,150.35,153.7,0.0,0.0,1.0,775,0.7048369360351563,True,REGULAR,USD,Calls,2026-12-18,239.07000732421875,152.02499999999998,3.3499999999999943,2.656333414713542,322,0.8821917808219178
AMZN261218C00095000,2026-01-07 19:26:59+00:00,95.0,152.45,145.6,149.2,0.0,0.0,2.0,64,0.6894562304687502,True,REGULAR,USD,Calls,2026-12-18,239.07000732421875,147.39999999999998,3.5999999999999943,2.5165263928865134,322,0.8821917808219178
AMZN261218C00100000,2026-01-28 15:21:20+00:00,100.0,150.11,140.8,144.3,0.0,0.0,20.0,2249,0.6628451684570313,True,REGULAR,USD,Calls,2026-12-18,239.07000732421875,142.55,3.5,2.3907000732421877,322,0.8821917808219178
AMZN261218C00105000,2026-01-21 14:41:47+00:00,105.0,128.9,136.0,139.6,0.0,0.0,1.0,241,0.641605146484375,True,REGULAR,USD,Calls,2026-12-18,239.07000732421875,137.8,3.5999999999999943,2.276857212611607,322,0.8821917808219178
AMZN261218C00110000,2026-01-20 15:43:24+00:00,110.0,130.0,131.45,134.9,0.0,0.0,2.0,261,0.6258582336425782,True,REGULAR,USD,Calls,2026-12-18,239.07000732421875,133.175,3.450000000000017,2.173363702947443,322,0.8821917808219178
AMZN261218C00115000,2026-01-23 18:03:51+00:00,115.0,130.4,126.65,129.25,0.0,0.0,3.0,136,0.5863078479003907,True,REGULAR,USD,Calls,2026-12-18,239.07000732421875,127.95,2.5999999999999943,2.07886962890625,322,0.8821917808219178
AMZN261218C00120000,2026-01-28 16:42:00+00:00,120.0,127.56,122.15,124.6,-1.6900024,-1.3075454,12.0,241,0.5734295587158205,True,REGULAR,USD,Calls,2026-12-18,239.07000732421875,123.375,2.4499999999999886,1.9922500610351563,322,0.8821917808219178
AMZN261218C00125000,2026-01-28 20:09:08+00:00,125.0,124.0,117.6,120.0,0.0,0.0,2.0,115,0.5598188549804688,True,REGULAR,USD,Calls,2026-12-18,239.07000732421875,118.8,2.4000000000000057,1.91256005859375,322,0.8821917808219178
AMZN261218C00130000,2026-01-28 16:15:05+00:00,130.0,119.61,113.05,115.45,0.0,0.0,40.0,319,0.5463912548828126,True,REGULAR,USD,Calls,2026-12-18,239.07000732421875,114.25,2.4000000000000057,1.8390000563401443,322,0.8821917808219178
AMZN261218C00135000,2026-01-05 16:07:45+00:00,135.0,103.99,108.45,111.7,0.0,0.0,2.0,350,0.5432784930419923,True,REGULAR,USD,Calls,2026-12-18,239.07000732421875,110.075,3.25,1.7708889431423611,322,0.8821917808219178
AMZN261218C00140000,2026-01-26 14:40:17+00:00,140.0,106.9,104.0,106.7,0.0,0.0,1.0,243,0.523442265625,True,REGULAR,USD,Calls,2026-12-18,239.07000732421875,105.35,2.700000000000003,1.7076429094587053,322,0.8821917808219178
AMZN261218C00145000,2026-01-20 19:48:23+00:00,145.0,93.71,99.45,102.15,0.0,0.0,25.0,387,0.5083056982421875,True,REGULAR,USD,Calls,2026-12-18,239.07000732421875,100.80000000000001,2.700000000000003,1.6487586712015085,322,0.8821917808219178
AMZN261218C00150000,2026-01-29 15:00:54+00:00,150.0,97.06,95.95,97.2,-4.550003,-4.4779086,26.0,1321,0.5006153454589843,True,REGULAR,USD,Calls,2026-12-18,239.07000732421875,96.575,1.25,1.593800048828125,322,0.8821917808219178
AMZN261218C00155000,2026-01-26 20:46:03+00:00,155.0,96.3,91.65,93.0,2.5200043,2.6871448,13.0,377,0.50586431640625,True,REGULAR,USD,Calls,2026-12-18,239.07000732421875,92.325,1.3499999999999943,1.5423871440272177,322,0.8821917808219178
AMZN261218C00160000,2026-01-28 14:55:40+00:00,160.0,96.75,87.85,88.8,0.0,0.0,1.0,1644,0.49561051269531253,True,REGULAR,USD,Calls,2026-12-18,239.07000732421875,88.32499999999999,0.9500000000000028,1.4941875457763671,322,0.8821917808219178
AMZN261218C00165000,2026-01-28 17:08:45+00:00,165.0,88.01,83.1,84.5,0.0,0.0,3.0,3370,0.4826101544189454,True,REGULAR,USD,Calls,2026-12-18,239.07000732421875,83.8,1.4000000000000057,1.4489091352982955,322,0.8821917808219178
AMZN261218C00170000,2026-01-28 20:33:10+00:00,170.0,84.78,79.35,80.45,0.0,0.0,1.0,7274,0.47366859344482426,True,REGULAR,USD,Calls,2026-12-18,239.07000732421875,79.9,1.1000000000000085,1.4062941607306985,322,0.8821917808219178
AMZN261218C00175000,2026-01-28 19:37:08+00:00,175.0,77.94,75.65,76.35,-2.0999985,-2.6236863,1.0,2361,0.4629265133666992,True,REGULAR,USD,Calls,2026-12-18,239.07000732421875,76.0,0.6999999999999886,1.3661143275669643,322,0.8821917808219178
AMZN261218C00180000,2026-01-28 18:18:46+00:00,180.0,76.67,71.65,72.85,0.0,0.0,19.0,2642,0.461217546081543,True,REGULAR,USD,Calls,2026-12-18,239.07000732421875,72.25,1.1999999999999886,1.328166707356771,322,0.8821917808219178
AMZN261218C00185000,2026-01-28 15:54:13+00:00,185.0,72.98,68.1,68.6,0.0,0.0,4.0,1793,0.4462640823364258,True,REGULAR,USD,Calls,2026-12-18,239.07000732421875,68.35,0.5,1.2922703098606418,322,0.8821917808219178
AMZN261218C00190000,2026-01-29 15:40:01+00:00,190.0,64.6,64.5,64.9,-4.3899994,-6.3632402,1.0,1458,0.4390925231933594,True,REGULAR,USD,Calls,2026-12-18,239.07000732421875,64.7,0.4000000000000057,1.2582631964432567,322,0.8821917808219178
AMZN261218C00195000,2026-01-28 14:47:22+00:00,195.0,67.16,60.85,61.45,0.0,0.0,2.0,831,0.4344233804321289,True,REGULAR,USD,Calls,2026-12-18,239.07000732421875,61.150000000000006,0.6000000000000014,1.2260000375600961,322,0.8821917808219178
AMZN261218C00200000,2026-01-29 16:07:36+00:00,200.0,56.85,57.2,58.05,-4.4000015,-7.183676,35.0,4462,0.4292049267578125,True,REGULAR,USD,Calls,2026-12-18,239.07000732421875,57.625,0.8499999999999943,1.1953500366210938,322,0.8821917808219178
AMZN261218C00205000,2026-01-29 16:07:36+00:00,205.0,53.52,54.1,54.65,-7.9300003,-12.9048,4.0,1029,0.4227657821655273,True,REGULAR,USD,Calls,2026-12-18,239.07000732421875,54.375,0.5499999999999972,1.1661951576791159,322,0.8821917808219178
AMZN261218C00210000,2026-01-29 15:32:53+00:00,210.0,51.32,51.05,51.35,-3.0800018,-5.661768,5.0,1831,0.41654025848388665,True,REGULAR,USD,Calls,2026-12-18,239.07000732421875,51.2,0.30000000000000426,1.1384286063058036,322,0.8821917808219178
AMZN261218C00215000,2026-01-29 16:16:52+00:00,215.0,47.95,47.95,48.2,-5.5999985,-10.457514,16.0,1411,0.41104714935302733,True,REGULAR,USD,Calls,2026-12-18,239.07000732421875,48.075,0.25,1.1119535224382266,322,0.8821917808219178
AMZN261218C00220000,2026-01-29 15:24:16+00:00,220.0,45.8,45.0,45.2,-2.380001,-4.939811,19.0,2836,0.40622542022705077,True,REGULAR,USD,Calls,2026-12-18,239.07000732421875,45.1,0.20000000000000284,1.0866818514737215,322,0.8821917808219178
AMZN261218C00225000,2026-01-29 14:55:54+00:00,225.0,42.65,42.15,42.4,-2.949997,-6.4692917,1.0,2741,0.40259386474609377,True,REGULAR,USD,Calls,2026-12-18,239.07000732421875,42.275,0.25,1.0625333658854166,322,0.8821917808219178
AMZN261218C00230000,2026-01-29 16:16:19+00:00,230.0,39.2,39.45,39.7,-3.5999985,-8.411212,20.0,3822,0.3989165333557129,True,REGULAR,USD,Calls,2026-12-18,239.07000732421875,39.575,0.25,1.039434814453125,322,0.8821917808219178
AMZN261218C00235000,2026-01-29 16:18:55+00:00,235.0,36.85,36.8,37.0,-3.1500015,-7.875004,34.0,6322,0.3940490283203125,True,REGULAR,USD,Calls,2026-12-18,239.07000732421875,36.9,0.20000000000000284,1.0173191801030586,322,0.8821917808219178
AMZN261218C00240000,2026-01-29 16:20:55+00:00,240.0,34.55,34.4,34.65,-2.8500023,-7.620327,35.0,3488,0.3919891123962402,False,REGULAR,USD,Calls,2026-12-18,239.07000732421875,34.525,0.25,0.9961250305175782,322,0.8821917808219178
AMZN261218C00245000,2026-01-29 15:40:53+00:00,245.0,31.94,32.0,32.25,-2.909998,-8.350066,115.0,1259,0.38817445327758787,False,REGULAR,USD,Calls,2026-12-18,239.07000732421875,32.125,0.25,0.9757959482621174,322,0.8821917808219178
AMZN261218C00250000,2026-01-29 16:07:01+00:00,250.0,29.75,29.8,30.05,-2.7999992,-8.602149,75.0,8428,0.38542789871215816,False,REGULAR,USD,Calls,2026-12-18,239.07000732421875,29.925,0.25,0.956280029296875,322,0.8821917808219178
AMZN261218C00255000,2026-01-28 19:34:54+00:00,255.0,30.0,27.65,27.85,0.0,0.0,19.0,1572,0.3815369464111328,False,REGULAR,USD,Calls,2026-12-18,239.07000732421875,27.75,0.20000000000000284,0.9375294404871324,322,0.8821917808219178
AMZN261218C00260000,2026-01-29 16:09:20+00:00,260.0,25.29,25.65,25.85,-3.2299995,-11.325383,96.0,5295,0.3787446159362792,False,REGULAR,USD,Calls,2026-12-18,239.07000732421875,25.75,0.20000000000000284,0.9195000281700721,322,0.8821917808219178
AMZN261218C00265000,2026-01-28 20:58:17+00:00,265.0,26.3,23.8,24.05,0.0,0.0,10.0,2021,0.3770661659240722,False,REGULAR,USD,Calls,2026-12-18,239.07000732421875,23.925,0.25,0.9021509710347877,322,0.8821917808219178
AMZN261218C00270000,2026-01-29 15:56:45+00:00,270.0,21.89,22.05,22.3,-2.5100002,-10.286886,13.0,4945,0.37485366363525385,False,REGULAR,USD,Calls,2026-12-18,239.07000732421875,22.175,0.25,0.8854444715711806,322,0.8821917808219178
AMZN261218C00275000,2026-01-29 15:43:25+00:00,275.0,20.2,20.35,20.55,-2.1499996,-9.619685,11.0,803,0.3715577981567383,False,REGULAR,USD,Calls,2026-12-18,239.07000732421875,20.450000000000003,0.1999999999999993,0.8693454811789773,322,0.8821917808219178
AMZN261218C00280000,2026-01-29 15:12:46+00:00,280.0,19.5,18.85,19.05,-1.5,-7.142857,5.0,4226,0.3700624517822265,False,REGULAR,USD,Calls,2026-12-18,239.07000732421875,18.950000000000003,0.1999999999999993,0.8538214547293527,322,0.8821917808219178
AMZN261218C00285000,2026-01-29 15:48:45+00:00,285.0,17.3,17.4,17.55,-1.7800007,-9.329144,8.0,944,0.367544776763916,False,REGULAR,USD,Calls,2026-12-18,239.07000732421875,17.475,0.15000000000000213,0.8388421309621711,322,0.8821917808219178
AMZN261218C00290000,2026-01-29 15:56:45+00:00,290.0,15.92,16.05,16.25,-2.0200005,-11.259757,34.0,2571,0.3663698617553711,False,REGULAR,USD,Calls,2026-12-18,239.07000732421875,16.15,0.1999999999999993,0.8243793356007543,322,0.8821917808219178
AMZN261218C00295000,2026-01-28 18:57:58+00:00,295.0,16.5,14.75,14.95,0.0,0.0,6.0,1225,0.3642031353759766,False,REGULAR,USD,Calls,2026-12-18,239.07000732421875,14.85,0.1999999999999993,0.8104068044888771,322,0.8821917808219178
AMZN261218C00300000,2026-01-29 15:56:55+00:00,300.0,13.57,13.65,13.8,-1.7300005,-11.307193,63.0,7582,0.3629214099121094,False,REGULAR,USD,Calls,2026-12-18,239.07000732421875,13.725000000000001,0.15000000000000036,0.7969000244140625,322,0.8821917808219178
AMZN261218C00305000,2026-01-29 16:03:57+00:00,305.0,12.35,12.55,12.75,-1.7999992,-12.720843,2.0,392,0.3619753744506836,False,REGULAR,USD,Calls,2026-12-18,239.07000732421875,12.65,0.1999999999999993,0.7838360895876024,322,0.8821917808219178
AMZN261218C00310000,2026-01-29 14:53:08+00:00,310.0,11.95,11.55,11.75,-1.1000004,-8.429122,21.0,1062,0.3607699421691894,False,REGULAR,USD,Calls,2026-12-18,239.07000732421875,11.65,0.1999999999999993,0.7711935720136088,322,0.8821917808219178
AMZN261218C00315000,2026-01-29 14:35:34+00:00,315.0,11.6,10.65,10.8,-0.32999992,-2.766135,1.0,2069,0.3593508889770508,False,REGULAR,USD,Calls,2026-12-18,239.07000732421875,10.725000000000001,0.15000000000000036,0.758952404203869,322,0.8821917808219178
AMZN261218C00320000,2026-01-29 15:50:47+00:00,320.0,9.55,9.8,9.95,-1.5,-13.57466,54.0,3768,0.35843537078857424,False,REGULAR,USD,Calls,2026-12-18,239.07000732421875,9.875,0.14999999999999858,0.7470937728881836,322,0.8821917808219178
AMZN261218C00325000,2026-01-28 17:00:47+00:00,325.0,9.85,9.0,9.15,0.0,0.0,14.0,1192,0.35739778350830076,False,REGULAR,USD,Calls,2026-12-18,239.07000732421875,9.075,0.15000000000000036,0.7356000225360577,322,0.8821917808219178
AMZN261218C00330000,2026-01-29 16:09:37+00:00,330.0,8.2,8.3,8.45,-1.1500006,-12.299471,2.0,691,0.3570010589599609,False,REGULAR,USD,Calls,2026-12-18,239.07000732421875,8.375,0.14999999999999858,0.7244545676491477,322,0.8821917808219178
AMZN261218C00340000,2026-01-28 16:27:38+00:00,340.0,8.0,7.0,7.2,0.0,0.0,5.0,594,0.3563601962280273,False,REGULAR,USD,Calls,2026-12-18,239.07000732421875,7.1,0.20000000000000018,0.7031470803653492,322,0.8821917808219178
AMZN261218C00345000,2026-01-29 15:59:31+00:00,345.0,6.42,6.45,6.6,-0.9699998,-13.125843,25.0,475,0.3553226089477538,False,REGULAR,USD,Calls,2026-12-18,239.07000732421875,6.525,0.14999999999999947,0.69295654296875,322,0.8821917808219178
AMZN261218C00350000,2026-01-29 16:07:35+00:00,350.0,5.85,5.95,6.1,-0.9500003,-13.9705925,508.0,1436,0.3552920916748046,False,REGULAR,USD,Calls,2026-12-18,239.07000732421875,6.025,0.14999999999999947,0.6830571637834821,322,0.8821917808219178
AMZN261218C00355000,2026-01-27 20:07:38+00:00,355.0,5.6,5.5,5.65,-1.0799999,-16.167664,1.0,201,0.35547519531249994,False,REGULAR,USD,Calls,2026-12-18,239.07000732421875,5.575,0.15000000000000036,0.673436640349912,322,0.8821917808219178
AMZN261218C00360000,2026-01-29 14:39:25+00:00,360.0,5.53,5.05,5.2,-0.1699996,-2.9824493,2.0,3451,0.3550479534912109,False,REGULAR,USD,Calls,2026-12-18,239.07000732421875,5.125,0.15000000000000036,0.6640833536783854,322,0.8821917808219178
AMZN261218C00370000,2026-01-29 15:57:22+00:00,370.0,4.3,4.3,4.45,-0.5499997,-11.3402,3.0,2929,0.3553226089477538,False,REGULAR,USD,Calls,2026-12-18,239.07000732421875,4.375,0.15000000000000036,0.6461351549303209,322,0.8821917808219178
AMZN261218P00085000,2026-01-28 19:49:43+00:00,85.0,0.36,0.33,0.39,0.0,0.0,22.0,1351,0.5073291455078125,False,REGULAR,USD,Puts,2026-12-18,239.07000732421875,0.36,0.06,2.812588321461397,322,0.8821917808219178
AMZN261218P00090000,2026-01-28 15:42:30+00:00,90.0,0.43,0.42,0.5,0.0,0.0,3.0,694,0.5048877636718749,False,REGULAR,USD,Puts,2026-12-18,239.07000732421875,0.45999999999999996,0.08000000000000002,2.656333414713542,322,0.8821917808219178
AMZN261218P00095000,2026-01-22 18:51:44+00:00,95.0,0.53,0.52,0.6,0.0,0.0,1.0,770,0.49268085449218757,False,REGULAR,USD,Puts,2026-12-18,239.07000732421875,0.56,0.07999999999999996,2.5165263928865134,322,0.8821917808219178
AMZN261218P00100000,2026-01-27 20:58:52+00:00,100.0,0.63,0.63,0.69,0.0,0.0,1882.0,2610,0.47827670166015623,False,REGULAR,USD,Puts,2026-12-18,239.07000732421875,0.6599999999999999,0.05999999999999994,2.3907000732421877,322,0.8821917808219178
AMZN261218P00105000,2026-01-23 19:26:54+00:00,105.0,0.72,0.76,0.84,0.0,0.0,1.0,2157,0.46924358886718753,False,REGULAR,USD,Puts,2026-12-18,239.07000732421875,0.8,0.07999999999999996,2.276857212611607,322,0.8821917808219178
AMZN261218P00110000,2026-01-22 15:25:11+00:00,110.0,0.92,0.91,0.98,-0.00999999,-1.0752678,1.0,5087,0.4577690942382813,False,REGULAR,USD,Puts,2026-12-18,239.07000732421875,0.9450000000000001,0.06999999999999995,2.173363702947443,322,0.8821917808219178
AMZN261218P00115000,2026-01-29 15:57:02+00:00,115.0,1.15,1.08,1.15,0.13999999,13.861384,1.0,1613,0.44751529052734373,False,REGULAR,USD,Puts,2026-12-18,239.07000732421875,1.115,0.06999999999999984,2.07886962890625,322,0.8821917808219178
AMZN261218P00120000,2026-01-28 20:55:00+00:00,120.0,1.19,1.27,1.35,0.0200001,1.7094103,1.0,3125,0.4379939013671875,False,REGULAR,USD,Puts,2026-12-18,239.07000732421875,1.31,0.08000000000000007,1.9922500610351563,322,0.8821917808219178
AMZN261218P00125000,2026-01-28 15:02:49+00:00,125.0,1.31,1.49,1.57,0.0,0.0,2.0,992,0.4283504431152344,False,REGULAR,USD,Puts,2026-12-18,239.07000732421875,1.53,0.08000000000000007,1.91256005859375,322,0.8821917808219178
AMZN261218P00130000,2026-01-29 15:23:53+00:00,130.0,1.7,1.74,1.83,0.13,8.280254,3.0,5194,0.4195614685058594,False,REGULAR,USD,Puts,2026-12-18,239.07000732421875,1.7850000000000001,0.09000000000000008,1.8390000563401443,322,0.8821917808219178
AMZN261218P00135000,2026-01-23 19:26:54+00:00,135.0,1.93,2.03,2.12,0.0,0.0,4.0,3196,0.41089456298828125,False,REGULAR,USD,Puts,2026-12-18,239.07000732421875,2.075,0.0900000000000003,1.7708889431423611,322,0.8821917808219178
AMZN261218P00140000,2026-01-29 15:31:27+00:00,140.0,2.35,2.38,2.46,-0.45000005,-16.07143,4.0,4378,0.40296007202148443,False,REGULAR,USD,Puts,2026-12-18,239.07000732421875,2.42,0.08000000000000007,1.7076429094587053,322,0.8821917808219178
AMZN261218P00145000,2026-01-27 16:38:02+00:00,145.0,2.68,2.77,2.85,0.0,0.0,11.0,2478,0.39551385742187506,False,REGULAR,USD,Puts,2026-12-18,239.07000732421875,2.81,0.08000000000000007,1.6487586712015085,322,0.8821917808219178
AMZN261218P00150000,2026-01-29 15:43:26+00:00,150.0,3.26,3.2,3.35,0.42000008,14.788735,10.0,6778,0.390203851928711,False,REGULAR,USD,Puts,2026-12-18,239.07000732421875,3.2750000000000004,0.1499999999999999,1.593800048828125,322,0.8821917808219178
AMZN261218P00155000,2026-01-29 15:56:20+00:00,155.0,3.85,3.7,3.85,0.39999986,11.594198,37.0,4588,0.38318487915039057,False,REGULAR,USD,Puts,2026-12-18,239.07000732421875,3.7750000000000004,0.1499999999999999,1.5423871440272177,322,0.8821917808219178
AMZN261218P00160000,2026-01-29 16:08:21+00:00,160.0,4.5,4.3,4.45,0.6500001,16.88312,11.0,3424,0.377386597290039,False,REGULAR,USD,Puts,2026-12-18,239.07000732421875,4.375,0.15000000000000036,1.4941875457763671,322,0.8821917808219178
AMZN261218P00165000,2026-01-29 16:14:24+00:00,165.0,5.1,5.0,5.15,0.30999994,6.471815,27.0,1499,0.37244279907226563,False,REGULAR,USD,Puts,2026-12-18,239.07000732421875,5.075,0.15000000000000036,1.4489091352982955,322,0.8821917808219178
AMZN261218P00170000,2026-01-29 16:15:02+00:00,170.0,5.9,5.75,5.9,1.0,20.408163,5.0,10570,0.36694968994140625,False,REGULAR,USD,Puts,2026-12-18,239.07000732421875,5.825,0.15000000000000036,1.4062941607306985,322,0.8821917808219178
AMZN261218P00175000,2026-01-29 16:14:11+00:00,175.0,6.75,6.6,6.75,0.7399998,12.312808,10.0,7706,0.3619448571777344,False,REGULAR,USD,Puts,2026-12-18,239.07000732421875,6.675,0.15000000000000036,1.3661143275669643,322,0.8821917808219178
AMZN261218P00180000,2026-01-29 16:15:48+00:00,180.0,7.7,7.55,7.75,0.8999996,13.235288,29.0,10106,0.35816071533203125,False,REGULAR,USD,Puts,2026-12-18,239.07000732421875,7.65,0.20000000000000018,1.328166707356771,322,0.8821917808219178
AMZN261218P00185000,2026-01-28 17:13:35+00:00,185.0,7.94,8.6,8.8,0.0,0.0,2.0,4739,0.3535526071166991,False,REGULAR,USD,Puts,2026-12-18,239.07000732421875,8.7,0.20000000000000107,1.2922703098606418,322,0.8821917808219178
AMZN261218P00190000,2026-01-29 15:47:02+00:00,190.0,10.0,9.8,10.0,1.0799999,12.107622,3.0,4120,0.34979898254394526,False,REGULAR,USD,Puts,2026-12-18,239.07000732421875,9.9,0.1999999999999993,1.2582631964432567,322,0.8821917808219178
AMZN261218P00195000,2026-01-28 19:14:30+00:00,195.0,10.1,11.1,11.3,0.0,0.0,3.0,3451,0.3459538061523437,False,REGULAR,USD,Puts,2026-12-18,239.07000732421875,11.2,0.20000000000000107,1.2260000375600961,322,0.8821917808219178
AMZN261218P00200000,2026-01-29 15:59:09+00:00,200.0,12.8,12.45,12.65,1.3600006,11.888118,10.0,6223,0.34122362884521484,False,REGULAR,USD,Puts,2026-12-18,239.07000732421875,12.55,0.20000000000000107,1.1953500366210938,322,0.8821917808219178
AMZN261218P00205000,2026-01-29 15:31:46+00:00,205.0,14.0,14.0,14.2,1.1999998,9.374999,4.0,2445,0.3377446597290039,False,REGULAR,USD,Puts,2026-12-18,239.07000732421875,14.1,0.1999999999999993,1.1661951576791159,322,0.8821917808219178
AMZN261218P00210000,2026-01-28 17:44:37+00:00,210.0,15.31,15.7,15.95,0.8100004,5.5862103,4.0,2372,0.33530327789306635,False,REGULAR,USD,Puts,2026-12-18,239.07000732421875,15.825,0.25,1.1384286063058036,322,0.8821917808219178
